date,province_name,net_profit_all,net_profit_foreign,net_profit_thai,no_tourist_all,no_tourist_foreign,no_tourist_occupied,no_tourist_thai,region_eng_central,region_eng_east,region_eng_east_northeast,region_eng_north,region_eng_south
2021-10-01,Maha Sarakham ,-1.927158585173352,-1.3040014983314454,-1.8673109822711556,-1.6080060313120321,-1.674192089834371,-1.4594970688158808,-1.5741187245508041,0.0,0.0,1.0,0.0,0.0
2021-10-01,Nakhon Pathom ,-1.1986554956164839,-1.3040014983314454,-1.15957816017345,-0.8478930581911375,-1.252685231358417,-1.0425859100038115,-0.803259559032231,1.0,0.0,0.0,0.0,0.0
2021-10-01,Nakhon Ratchasima ,0.5715358757983787,0.41009910210690614,0.6044778627156183,1.2926668159064703,0.6064004628182557,1.791742865213254,1.2997957034612666,0.0,0.0,1.0,0.0,0.0
2021-10-01,Nakhon Sawan ,-1.0819049465070023,-0.8210293638495172,-1.047041688674321,-1.0535043185515303,-0.6681417757413801,-0.8230124926237371,-1.0134584444044477,0.0,0.0,0.0,1.0,0.0
2021-10-01,Nan ,-0.5936502859334479,-0.5820021491202346,-0.5636437526357199,-0.45082275927207827,-0.5680863884334253,0.18629296133088225,-0.4077518209795765,0.0,0.0,0.0,1.0,0.0
2021-10-01,Nong Bua Lamphu ,-2.603072719047991,-2.1381719444007805,-2.5008100224621175,-2.259331980128947,-1.9548076443843074,-2.2607915874152766,-2.249485882483419,0.0,0.0,1.0,0.0,0.0
2021-10-01,Nong Khai ,-1.602619688328132,-1.132898977800586,-1.554952246241838,-1.0348724710440276,-0.8313500228495299,-0.888494002149936,-0.9934770744442406,0.0,0.0,1.0,0.0,0.0
2021-10-01,Nonthaburi ,-1.292274871895907,-1.2111479114640156,-1.2519081757454018,-0.9611607616838916,-0.8551004437758557,-1.297347313716726,-0.9188249902212222,1.0,0.0,0.0,0.0,0.0
2021-10-01,Pathum Thani ,-1.46941770881092,-1.005832692503141,-1.4261635768268794,-1.12583916724103,-0.6065242793309271,-1.3541104237385901,-1.0874025310782223,1.0,0.0,0.0,0.0,0.0
2021-10-01,Phang Nga ,-0.26463777768760904,1.7556816451534427,-0.7048067839712409,-1.0544222520397946,1.3686243640437372,-0.5760443204996802,-1.2201843988067043,0.0,0.0,0.0,0.0,1.0
2021-10-01,Phetchabun ,-0.04364388845751462,-1.0346775822182381,-0.009339160108808173,-0.05394659061702076,-1.2136670508384209,0.7017788892646463,-0.010927572431422896,0.0,0.0,0.0,1.0,0.0
2021-10-01,Phetchaburi ,1.444931547407349,-0.40567615724826095,1.5132996215348808,1.6795611752868913,-0.8599783225763675,1.7846571997933254,1.6850725066448156,1.0,0.0,0.0,0.0,0.0
2021-10-01,Phitsanulok ,-0.5516840360078324,-0.6062177636895162,-0.5215017460364771,-0.53732189884029,-0.5457258898918096,-0.10383288821973573,-0.4944289676323142,0.0,0.0,0.0,1.0,0.0
2021-10-01,Phra Nakhon Si Ayutthaya ,0.246439481119158,-0.2346689739624438,0.28134099396685364,0.7393990090172715,0.019092153379871062,-0.39256908391452394,0.7661231089362337,1.0,0.0,0.0,0.0,0.0
2021-10-01,Prachuap Khiri Khan ,1.7809612056959847,0.06376931734625234,1.8607219700311297,1.449773482511557,-0.6613142620452311,1.9057439936762113,1.4620439791928932,1.0,0.0,0.0,0.0,0.0
2021-10-01,Ratchaburi ,-0.4591822184572731,-0.658589287270839,-0.4285595598162225,0.001978535056530943,-0.8313500228495299,-0.24269808207603208,0.043720872419190815,1.0,0.0,0.0,0.0,0.0
2021-10-01,Rayong ,-0.19444018105527808,-0.2894901596066404,-0.16505636448838312,-0.5600378044418953,-0.38785472811105803,-0.0025170696962096856,-0.5184095636323627,0.0,1.0,0.0,0.0,0.0
2021-10-01,Sa Kaeo ,-1.4869141628935378,-0.09144790761435989,-1.4653750974486823,-1.6907694346588003,0.1348478071665181,-1.3182802323683862,-1.6954291879345442,0.0,1.0,0.0,0.0,0.0
2021-10-01,Samut Prakan ,-1.2222583941120024,-0.9282012352388579,-1.184563606711739,-1.0110327290028276,-0.6034682739802415,-1.2992276338340891,-0.9709645919775625,1.0,0.0,0.0,0.0,0.0
2021-10-01,Saraburi ,-0.9272985164474463,-1.3040014983314454,-0.8921834103288587,-0.36665441335002635,-0.9741122527418539,-0.9078815313314779,-0.3221094405543906,1.0,0.0,0.0,0.0,0.0
2021-10-01,Satun ,-1.7397864518070711,-2.1381719444007805,-1.684187618140535,-2.1034172974035146,-2.561093293881736,-1.9119093503091895,-2.0850945398550302,0.0,0.0,0.0,0.0,1.0
2021-10-01,Songkhla ,-1.1058121597097859,-2.505590492436697,-1.067002956266129,-1.7918467696186464,-2.6847032431123696,-1.6980427419511945,-1.7620385473024731,0.0,0.0,0.0,0.0,1.0
2021-10-01,Sukhothai ,-1.3738957690480362,-0.44857788627673156,-1.3401252470942955,-1.3903918264190878,-0.2251992914411425,-1.5311270268429784,-1.3642595387383663,0.0,0.0,0.0,1.0,0.0
2021-10-01,Surat Thani ,-0.8631919630770268,1.4780222408664725,-1.2820148347574418,-1.7753125383066897,0.9716042467128171,-1.5229626954455373,-1.968833301229766,0.0,0.0,0.0,0.0,1.0
2021-10-01,Surin ,-1.6747674699093646,-1.9255414121828374,-1.6218021516155225,-1.3521845364485894,-1.744339048750106,-1.0350348233896964,-1.312598910547279,0.0,0.0,1.0,0.0,0.0
2021-10-01,Trat ,0.2110334517945846,0.15329073642169827,0.24051733222630545,-0.5529149985582337,-0.6095976982829273,0.17794692872709925,-0.5096466052389255,0.0,1.0,0.0,0.0,0.0
2021-10-01,Udon Thani ,-0.7415214774165783,-0.8021376528361993,-0.7097349602757347,-0.688767578923952,-0.6963496833235366,-0.554570005275163,-0.6453797616506671,0.0,0.0,1.0,0.0,0.0
2021-11-01,Bueng Kan ,-1.7524143513331103,-0.43968771353079117,-1.7140025233751004,-1.5665368101222301,-0.3409458895874769,-1.4702616953917347,-1.543732768491929,0.0,0.0,1.0,0.0,0.0
2021-11-01,Buriram ,-0.3123716515081433,-0.30924702972193546,-0.28377666404891416,-0.14963813161040063,-0.1389451803134882,-0.012234789795704706,-0.11079541206180493,0.0,0.0,1.0,0.0,0.0
2021-11-01,Chaiyaphum ,-0.8015974700658909,-1.0979535550281112,-0.7682035207480642,-0.6068304078092414,-1.0451264842713277,-0.42942709635565157,-0.5618366738727071,0.0,0.0,1.0,0.0,0.0
2021-11-01,Chanthaburi ,0.7263027202694899,-0.45763440772431857,0.7726149319834479,0.4293332228012167,-0.4764524857837306,1.120308280209511,0.46443387147756615,0.0,1.0,0.0,0.0,0.0
2021-11-01,Chumphon ,-0.530791767449842,-1.7756960088824638,-0.49760535932570554,-0.944392399059613,-2.033564972867655,-0.4947943839780441,-0.8994370787778861,0.0,0.0,0.0,0.0,1.0
2021-11-01,Kamphaeng Phet ,-0.9382212993713647,-0.8210293638495172,-0.9049384038519076,-0.767939411967828,-0.6512322638586635,-0.6866356873874506,-0.7252291303361721,0.0,0.0,0.0,1.0,0.0
2021-11-01,Khon Kaen ,0.6515225504297689,-0.8021376528361993,0.6969315963746777,1.00654478615607,-0.7455841538355988,1.029543499735699,1.0308054650011251,0.0,0.0,1.0,0.0,0.0
2021-11-01,Krabi ,0.9915757364793572,0.14298406048892606,1.041492247974756,-0.6013048529485079,-0.24362127875537273,-0.10632487724946547,-0.561344822882183,0.0,0.0,0.0,0.0,1.0
2021-11-01,Lampang ,0.1257156010806905,0.12438832526881335,0.15404410275446984,0.028823015975774476,0.1348478071665181,-0.2067379549966984,0.06315411595225257,0.0,0.0,0.0,1.0,0.0
2021-11-01,Lamphun ,-0.8254073709714599,-0.16513059207095088,-0.8009313219584052,-0.31171910114828766,0.19461156014627715,-1.0515377552330525,-0.27798787245579204,0.0,0.0,0.0,1.0,0.0
2021-11-01,Loei ,-0.13314844713255167,-0.5589347475675083,-0.10123739804724124,0.4162392957842665,-0.4370042359580137,0.6503852702728068,0.45137879123870006,0.0,0.0,1.0,0.0,0.0
2021-11-01,Lopburi ,-0.10357835805903155,-1.2111479114640156,-0.06952538597386902,0.7657918841250029,-0.8551004437758557,-0.1516175462335528,0.7956792980563447,1.0,0.0,0.0,0.0,0.0
2021-11-01,Mae Hong Son ,0.043255501952085856,0.48494130345931935,0.059555878639938276,-0.20852373075766678,0.4423288609181094,0.7085568299180439,-0.1812110507029477,0.0,0.0,0.0,1.0,0.0
2021-11-01,Maha Sarakham ,-1.4783469198039447,-1.2554202168806456,-1.4333093493417386,-1.2396393402227337,-1.4743795314998323,-1.185352190644799,-1.19866180757298,0.0,0.0,1.0,0.0,0.0
2021-11-01,Mukdahan ,-0.4272165534926994,-1.4866099268997095,-0.39431609640475224,0.03888362550493197,-1.7698790183889748,-0.467660759092792,0.08142807912088477,0.0,0.0,1.0,0.0,0.0
2021-11-01,Nakhon Pathom ,-0.37074763578455344,-0.9527470466238818,-0.3387032115542659,0.31839946235124755,-0.8954137638196655,-0.24433981896469942,0.35640630310030885,1.0,0.0,0.0,0.0,0.0
2021-11-01,Nakhon Phanom ,-0.7887856843706393,-1.9255414121828374,-0.7542206335666048,-0.40283125414548376,-1.8248488485951482,-0.5723509896541333,-0.3570200538411131,0.0,0.0,1.0,0.0,0.0
2021-11-01,Nakhon Sawan ,-0.2998151761220206,-0.5703317028767442,-0.2690782906148399,-0.1784656647955648,-0.4764524857837306,-0.024590939141614084,-0.13677045342098493,0.0,0.0,0.0,1.0,0.0
2021-11-01,Nakhon Si Thammarat ,-0.9348945440866452,-1.4180961965370231,-0.8994515773094062,-1.2313051920909162,-1.6965870893024548,-0.9103627177144269,-1.1898149706379724,0.0,0.0,0.0,0.0,1.0
2021-11-01,Nan ,-0.008613853793737688,0.1924055106075013,0.01582694932427114,0.17758607560962747,0.25271106870743376,0.8592776080734227,0.20892179174128014,0.0,0.0,0.0,1.0,0.0
2021-11-01,Nong Bua Lamphu ,-2.229968416493096,-1.9255414121828374,-2.152297256755705,-1.793705104664789,-1.674192089834371,-1.9474053225171855,-1.7652135827496036,0.0,0.0,1.0,0.0,0.0
2021-11-01,Nong Khai ,-0.4477831798773523,-0.4956551946085263,-0.418218788118522,-0.004029672469991773,-0.2389562265861326,-0.05439259751726105,0.03486215762728841,0.0,0.0,1.0,0.0,0.0
2021-11-01,Nonthaburi ,-0.4945726047612753,-0.5939594003476909,-0.46441272833891345,0.03251319275056351,-0.23741016694771694,-0.3322080887466278,0.07109720107271723,1.0,0.0,0.0,0.0,0.0
2021-11-01,Pathum Thani ,-0.712654703011069,-0.7172634441159055,-0.6814869774281282,-0.10156120291100056,-0.32800073665546314,-0.6672600719701764,-0.06129502036062673,1.0,0.0,0.0,0.0,0.0
2021-11-01,Phang Nga ,0.33892803857339526,2.0790365947505776,-0.2573244877401359,-0.45190493840562174,1.7466897332339868,-0.43670030334011894,-0.6714786852779591,0.0,0.0,0.0,0.0,1.0
2021-11-01,Phayao ,-0.6623654265840553,-0.18547263790429988,-0.6371760571610191,-0.5436067741940451,-0.0013948565967275657,-0.5741965526628153,-0.5069561398472043,0.0,0.0,0.0,1.0,0.0
2021-11-01,Phetchabun ,0.4893949382764833,0.021946728262499122,0.5268365546971012,0.49628623217478807,-0.0590861499990091,1.4096690828029712,0.5278427316363449,0.0,0.0,0.0,1.0,0.0
2021-11-01,Phetchaburi ,2.253104767645262,-0.476271982391411,2.355853490488328,2.5080965398921022,-0.8041617106617952,2.5258773438559143,2.4836544754486636,1.0,0.0,0.0,0.0,0.0
2021-11-01,Phitsanulok ,0.45408422151445155,-0.3369177845681127,0.49363451133930997,0.6184103077164079,-0.29435809936053997,0.9960158738944375,0.6494755044674744,0.0,0.0,0.0,1.0,0.0
2021-11-01,Phra Nakhon Si Ayutthaya ,1.169652158762048,-0.005749663349992324,1.2266414254923645,2.118159903446537,0.24711463469141975,0.20003137971339624,2.105335291970478,1.0,0.0,0.0,0.0,0.0
2021-11-01,Phrae ,-0.793144814912968,-0.8824967477803052,-0.7606588255699631,-0.5531148850264608,-0.6927420272472954,-0.4056665542233082,-0.5093918719623813,0.0,0.0,0.0,1.0,0.0
2021-11-01,Prachinburi ,-0.1513792134772533,-0.840676879701572,-0.11848086153818123,-0.02493825434732287,-0.7657834664100275,0.3375355962858051,0.01686791764796749,0.0,1.0,0.0,0.0,0.0
2021-11-01,Ranong ,-1.4897132039525969,-1.2554202168806456,-1.4443808476417057,-1.71676986162427,-1.5388753729045581,-1.3840679017778803,-1.6862760198223476,0.0,0.0,0.0,0.0,1.0
2021-11-01,Ratchaburi ,0.012005470362922939,-0.01656642196574392,0.040684374055759615,0.6992815114612844,-0.1162963927247396,0.538201713997126,0.7277995847836627,1.0,0.0,0.0,0.0,0.0
2021-11-01,Rayong ,2.211005931209662,0.8127501657161125,2.30157274813326,2.383937393602853,0.8188173436491275,2.456669525234346,2.35479552699616,0.0,1.0,0.0,0.0,0.0
2021-11-01,Roi Et ,-1.3785529798420861,-1.2554202168806456,-1.3359480527697967,-1.0504318736549212,-1.4593825635278712,-1.1888898202636216,-1.0070488479779205,0.0,0.0,1.0,0.0,0.0
2021-11-01,Sa Kaeo ,-0.06743357071959254,0.18292645769629154,-0.0438141137981072,-0.11008353666718808,0.3947305890400569,-0.1863724395685886,-0.08102021388500912,0.0,1.0,0.0,0.0,0.0
2021-11-01,Samut Prakan ,-0.6267289455686897,1.198465885121145,-0.7624602684212823,-0.31672447033461326,1.6975176862390542,-0.5225141602373454,-0.48669590264662876,1.0,0.0,0.0,0.0,0.0
2021-11-01,Samut Sakhon ,-1.4596897404600746,-1.4866099268997095,-1.4142520499263092,-1.1034543390674625,-1.489801448033592,-1.2429562487293042,-1.0606053373809208,1.0,0.0,0.0,0.0,0.0
2021-11-01,Saraburi ,0.13616132096231354,-1.0346775822182381,0.1725325726359719,1.1365707556717095,-0.741633372336717,0.29452776244871764,1.1575903370371001,1.0,0.0,0.0,0.0,0.0
2021-11-01,Satun ,-0.12501382847793083,-1.0653069124521688,-0.09136892225076716,-0.5253707315254634,-1.4305743243141467,-0.16629987466727245,-0.47962938899597246,0.0,0.0,0.0,0.0,1.0
2021-11-01,Sing Buri ,-1.3816047599502213,-1.7756960088824638,-1.3375368270323966,-1.2434143361547103,-1.3402937713617,-1.4590104919623157,-1.2028203298438205,1.0,0.0,0.0,0.0,0.0
2021-11-01,Songkhla ,-0.37378094981004256,-1.660045549788273,-0.3406579381964561,-1.1811028368017584,-1.9193090930396268,-0.8568002831698119,-1.1386609004936379,0.0,0.0,0.0,0.0,1.0
2021-11-01,Sukhothai ,-0.46755261231659645,-0.009327986074776671,-0.4447611171130162,-0.4227190712309819,0.12394220257235102,-0.20918343869530417,-0.38787471292759174,0.0,0.0,0.0,1.0,0.0
2021-11-01,Surat Thani ,0.1072719602985648,1.604723916912751,-0.08328122191514746,-0.9747570757877301,1.1139022999396413,-0.6488497245366384,-1.0458683945292393,0.0,0.0,0.0,0.0,1.0
2021-11-01,Surin ,-1.1093642471719805,-1.660045549788273,-1.0710771539683295,-0.8555548502027401,-1.612047148083526,-0.4266805271420743,-0.8103703854649741,0.0,0.0,1.0,0.0,0.0
2021-11-01,Trat ,1.045880173914833,1.4344073779252582,1.0232187597933162,0.21334381046511885,0.8283528478875685,1.111765105973657,0.22581175472720072,0.0,1.0,0.0,0.0,0.0
2021-11-01,Ubon Ratchathani ,-0.14228976761741072,-1.5659258394191578,-0.10817886823803431,0.3510542730805543,-1.3900348616431266,0.492529378706331,0.38919920397550356,0.0,0.0,1.0,0.0,0.0
2021-11-01,Udon Thani ,0.17290664625267635,-0.14561802621980857,0.20575303876343776,0.2805843933444794,-0.08985303466701056,0.3065266863255704,0.31537619069340295,0.0,0.0,1.0,0.0,0.0
2021-11-01,Uttaradit ,-0.8320305274372931,-1.0346775822182381,-0.7986212180750557,-0.553405680387214,-0.8698680850687666,-0.25059253437799905,-0.5089189234187811,0.0,0.0,0.0,1.0,0.0
2021-12-01,Bueng Kan ,-0.9385916497403286,-0.08719933440013775,-0.9162530316537834,-0.5869266573483298,0.019092153379871062,-0.43364748765780586,-0.5509639694460772,0.0,0.0,1.0,0.0,0.0
2021-12-01,Buriram ,0.19566403683438807,0.0993524745755451,0.22577042913537085,0.42678509117917274,0.24082687163615282,0.6309528444775948,0.4558355500755705,0.0,0.0,1.0,0.0,0.0
2021-12-01,Chachoengsao ,0.9952724715149391,-1.005832692503141,1.049909561610693,1.9311972394866743,-0.5036090682573139,-0.6098535271275218,1.927851322517,0.0,1.0,0.0,0.0,0.0
2021-12-01,Chainat ,-0.7867719426077294,-2.505590492436697,-0.7520134726645101,-0.564849540476378,-1.9927707046307674,-1.0636307154987472,-0.5186293698484813,1.0,0.0,0.0,0.0,0.0
2021-12-01,Chaiyaphum ,-0.1655046707891205,-0.44857788627673156,-0.1345512721543069,0.13196828367251387,-0.410802025178664,0.401820124508362,0.17073451676932952,0.0,0.0,1.0,0.0,0.0
2021-12-01,Chanthaburi ,0.8653741292552355,-0.3513728722769088,0.9149413365586136,0.4780868563109591,-0.3638892139045168,1.1824492964546298,0.5119090135024942,0.0,1.0,0.0,0.0,0.0
2021-12-01,Chumphon ,0.26015636624719557,-0.7664055114643515,0.2977924447876506,-0.24241882601838155,-0.9621445059206271,0.33175478871381686,-0.1984635321322307,0.0,0.0,0.0,0.0,1.0
2021-12-01,Kalasin ,-1.13952299621405,-0.6870461478193719,-1.105102847826953,-0.700590627990746,-0.28584385132373824,-0.9438758395573961,-0.6607181757745012,0.0,0.0,1.0,0.0,0.0
2021-12-01,Kamphaeng Phet ,-0.5685864431331893,-0.4956551946085263,-0.5392691412886882,-0.40508950588617876,-0.3465906328766359,-0.27058676923292513,-0.36363481358973887,0.0,0.0,0.0,1.0,0.0
2021-12-01,Krabi ,1.7675708891760524,0.9160281326027664,1.832585149820259,-0.09714959428503105,0.6079919232293945,0.642632117911458,-0.07550288048047378,0.0,0.0,0.0,0.0,1.0
2021-12-01,Lampang ,0.8274317059808759,0.3384742615722077,0.8695103186881347,0.6180975986271022,0.20010001053797302,0.377610878663977,0.6450139989165823,0.0,0.0,0.0,1.0,0.0
2021-12-01,Lamphun ,-0.3941358647485111,0.01517248381020281,-0.3711898801308073,0.0822943644183149,0.3699840240357128,-0.7292365708747869,0.11171785943937147,0.0,0.0,0.0,1.0,0.0
2021-12-01,Loei ,0.008362734478889439,0.031930316222876606,0.036233439436762285,0.5787062091097767,0.18976252453702988,0.9258735505076744,0.606371483663255,0.0,0.0,1.0,0.0,0.0
2021-12-01,Lopburi ,0.6279082411224756,-0.9282012352388579,0.672982990420639,1.469736168152307,-0.57962431112882,0.1504131006609001,1.4812686462875657,1.0,0.0,0.0,0.0,0.0
2021-12-01,Mae Hong Son ,0.7983298636551897,0.949397007558022,0.816378199261158,0.30005792566511746,0.7998821681656494,1.4136782145010007,0.3140634824750587,0.0,0.0,0.0,1.0,0.0
2021-12-01,Maha Sarakham ,-1.1748758822458132,-1.1704877529667763,-1.1366948288374057,-0.9458690848905817,-1.4167227357988434,-0.9023281415078448,-0.9015948852501688,0.0,0.0,1.0,0.0,0.0
2021-12-01,Mukdahan ,-0.27263816700421606,-1.0979535550281112,-0.23986984520932408,0.10074523007122171,-1.3900348616431266,-0.41236328773392966,0.14233219554895865,0.0,0.0,1.0,0.0,0.0
2021-12-01,Nakhon Nayok ,0.5806849058206405,-0.6317006404710941,0.6241046791444689,0.812343386467777,-0.8407253794120307,1.0008538239443712,0.8412123669647766,0.0,1.0,0.0,0.0,0.0
2021-12-01,Nakhon Pathom ,0.5020214508394363,-0.2830808261880701,0.5422838971781687,1.1547457192927182,-0.37374545214919896,0.6726556809948308,1.1743968874175432,1.0,0.0,0.0,0.0,0.0
2021-12-01,Nakhon Phanom ,-0.29778053668938514,-1.5659258394191578,-0.2645127759980521,0.15048060719523582,-1.674192089834371,-0.025900913902785073,0.1916534571737227,0.0,0.0,1.0,0.0,0.0
2021-12-01,Nakhon Sawan ,0.2650907039736641,-0.15527483344618737,0.29965807661165034,0.28084144373599285,-0.1929838001952234,0.43882009890922796,0.3164763947531963,0.0,0.0,0.0,1.0,0.0
2021-12-01,Nakhon Si Thammarat ,0.8898194857432034,-0.6726104547203644,0.9410055955138704,0.5391618997529765,-1.0182137077476108,1.2527886309989689,0.5737390704254597,0.0,0.0,0.0,0.0,1.0
2021-12-01,Nan ,0.47886946989743545,0.645924239496023,0.5011620607410655,0.4810459502484169,0.5293660680388025,1.1068381569613654,0.503660771334187,0.0,0.0,0.0,1.0,0.0
2021-12-01,Nong Bua Lamphu ,-1.7561137438413847,-1.5659258394191578,-1.7012019491833141,-1.1989103178991083,-1.186140255031561,-1.4474023318039204,-1.1581106300765729,0.0,0.0,1.0,0.0,0.0
2021-12-01,Nong Khai ,0.29969774543470573,-0.03138228011442947,0.33365552196308806,0.864618840480897,0.2545636006327964,0.8593930838645293,0.8864826159999302,0.0,0.0,1.0,0.0,0.0
2021-12-01,Nonthaburi ,0.16893568212509172,0.06683877041626875,0.1990481610417112,0.727601340319587,0.4660784483838923,0.3341370498741352,0.7484815462653969,1.0,0.0,0.0,0.0,0.0
2021-12-01,Pathum Thani ,-0.1862614852948857,-0.11776551234994144,-0.15879607584018454,0.19618039798365694,0.28859394277544465,-0.5509668760273729,0.22670419646507198,1.0,0.0,0.0,0.0,0.0
2021-12-01,Phang Nga ,1.6130131130965666,2.4773799654964117,0.9900699420670706,0.8475884028389473,2.2094049885029774,0.7376009606695045,0.5880795354194103,0.0,0.0,0.0,0.0,1.0
2021-12-01,Phayao ,-0.1968671638873689,0.15836097803872348,-0.17475868650104606,-0.13980107316214668,0.3624818015992736,-0.3386506692030034,-0.10987245177066575,0.0,0.0,0.0,1.0,0.0
2021-12-01,Phetchabun ,1.0127313708559402,0.1481654954042119,1.0632647388135854,1.0116393793061471,0.07623428645629653,2.046060607962578,1.0322601394211357,0.0,0.0,0.0,1.0,0.0
2021-12-01,Phichit ,-0.7691378267360831,-0.9282012352388579,-0.736590364665963,-0.6391090815832172,-0.9621445059206271,-0.682533252463887,-0.5944193601969474,0.0,0.0,0.0,1.0,0.0
2021-12-01,Phitsanulok ,0.9531210070527983,0.060679866549483756,1.002654442997474,1.0590922147227135,0.06756132941150443,1.5206436838038282,1.0787034344663262,0.0,0.0,0.0,1.0,0.0
2021-12-01,Phra Nakhon Si Ayutthaya ,1.6135745678040871,1.0979684729624613,1.6621708275060405,2.613135193213782,1.4775235224260896,0.6247078579425741,2.5527454284646067,1.0,0.0,0.0,0.0,0.0
2021-12-01,Phrae ,-0.208760758226652,-0.43095794406914195,-0.17830551595939786,0.031906980396040056,-0.2389562265861326,0.07625466719548188,0.07050835606795124,0.0,0.0,0.0,1.0,0.0
2021-12-01,Prachinburi ,0.15610173961865306,-0.7172634441159055,0.19202346137688325,0.15888205382400875,-0.6479130257023876,0.41432572094453035,0.19837139634247544,0.0,1.0,0.0,0.0,0.0
2021-12-01,Ranong ,-0.9832019268302866,-0.6317006404710941,-0.9510131679033705,-1.2621677511946936,-0.8748816178076335,-0.7977081394120218,-1.2239313712852735,0.0,0.0,0.0,0.0,1.0
2021-12-01,Ratchaburi ,0.20512525339490853,0.18292645769629154,0.23393056703327625,0.9452095024238254,0.07623428645629653,0.8755438079048434,0.9672900449090599,1.0,0.0,0.0,0.0,0.0
2021-12-01,Rayong ,2.272981465959942,0.8327467758259949,2.3663434070138547,2.355478002756019,0.8416262477607858,2.834845805108611,2.326891493464666,0.0,1.0,0.0,0.0,0.0
2021-12-01,Roi Et ,-1.0279817779738691,-1.3040014983314454,-0.9916233638799984,-0.6978574856849038,-1.5220211929033192,-0.8550473360007799,-0.6521337244916657,0.0,0.0,1.0,0.0,0.0
2021-12-01,Sa Kaeo ,-0.08312960376560924,-0.32288370914864334,-0.052289747262541736,-0.2753522624216,-0.23586854344828867,-0.032522969854766125,-0.23509440723440553,0.0,1.0,0.0,0.0,0.0
2021-12-01,Sakon Nakhon ,-0.16556538584201203,-1.5659258394191578,-0.1316142102431746,0.39331538364018537,-1.5562677952936692,0.38796243029033717,0.4308959140542766,0.0,0.0,1.0,0.0,0.0
2021-12-01,Samut Prakan ,0.29884729796066506,1.4119731300628067,0.21374720270599012,0.6251525759706347,1.913986827772165,0.11852527164615986,0.4788684048153151,1.0,0.0,0.0,0.0,0.0
2021-12-01,Samut Sakhon ,-1.0694725278655652,-0.9048192935567292,-1.0342042735231785,-0.6038102652575776,-0.8902072073244127,-0.7719780474003175,-0.5593036987886962,1.0,0.0,0.0,0.0,0.0
2021-12-01,Samut Songkhram ,0.11883538229762583,-0.8021376528361993,0.15448719668435015,0.9411781189240672,-0.7867674003682623,0.6330095149536759,0.9670595279452343,1.0,0.0,0.0,0.0,0.0
2021-12-01,Saraburi ,0.9990675998794805,-0.3369177845681127,1.0524129822915813,1.7137541512650742,-0.16125058063519024,0.6430119600066606,1.7166357171158735,1.0,0.0,0.0,0.0,0.0
2021-12-01,Satun ,0.840633147880724,0.06683877041626875,0.8867653179098494,0.3440368137608566,-0.19014871964186045,0.8461544478572612,0.3788266219253291,0.0,0.0,0.0,0.0,1.0
2021-12-01,Sing Buri ,-1.016115655292653,-1.3040014983314454,-0.9799174906209239,-0.8152454981718669,-0.8551004437758557,-1.246076365674791,-0.7717174537055442,1.0,0.0,0.0,0.0,0.0
2021-12-01,Sisaket ,-0.6976912798891868,-1.9255414121828374,-0.6637729343600466,-0.2559931597892753,-2.077645512035302,-0.4988451104524462,-0.2107843138290392,0.0,0.0,0.0,0.0,1.0
2021-12-01,Songkhla ,1.344170716676131,-0.18030553425426818,1.4081429217966175,0.2618811100571266,-0.3599967272427023,1.203050650781977,0.29883018824422825,0.0,0.0,0.0,0.0,1.0
2021-12-01,Sukhothai ,-0.004175086173312256,0.4617433152927218,0.011893732577489883,-0.1428711704928626,0.5938210882021195,0.16519080681872608,-0.12090186210070081,0.0,0.0,0.0,1.0,0.0
2021-12-01,Surat Thani ,1.6531714065568701,1.905463137944232,1.5674973503994538,0.48021057483832086,1.4511188231571037,1.3029389835577243,0.43759550487987614,0.0,0.0,0.0,0.0,1.0
2021-12-01,Surin ,-0.4731414110006134,-1.132898977800586,-0.44080771074945474,-0.1684474167117329,-1.0591013410947696,0.4231739540127189,-0.12474915864251913,0.0,0.0,1.0,0.0,0.0
2021-12-01,Tak ,0.4258751757278558,-1.2111479114640156,0.46710604968444447,0.24210306675783058,-1.4447878131555238,1.051721081392272,0.2819058804265431,0.0,0.0,0.0,1.0,0.0
2021-12-01,Trang ,0.7087197462235244,-0.5477988725220048,0.754890493909564,0.03407101207198969,-0.8085991889088687,0.6070271584691336,0.07543326539509117,0.0,0.0,0.0,0.0,1.0
2021-12-01,Trat ,1.4184624409631006,1.4448324814905553,1.421965123535957,0.4850640001941811,0.8465194886211302,1.5948726543805996,0.4964432763724511,0.0,1.0,0.0,0.0,0.0
2021-12-01,Ubon Ratchathani ,0.5818376678441796,-1.5659258394191578,0.6264247711379317,1.1195047660101674,-1.4167227357988434,1.3486743827023329,1.1416294855901947,0.0,0.0,1.0,0.0,0.0
2021-12-01,Udon Thani ,0.9356695568474179,0.05128890490991223,0.9847581841110331,1.152407892342731,0.114414354910865,1.2487150858366158,1.1694270703660519,0.0,0.0,1.0,0.0,0.0
2021-12-01,Uttaradit ,-0.5058914807066167,-0.7664055114643515,-0.4747731472232468,-0.193052245716961,-0.6647172225126451,-0.0017406537630408334,-0.1503442634430442,0.0,0.0,0.0,1.0,0.0
2022-01-01,Amnat Charoen ,-1.482734488995963,-0.8611425510263633,-1.4405216976394266,-1.2370239174692121,-1.038271926512506,-1.528166011677923,-1.1974304146475685,0.0,0.0,1.0,0.0,0.0
