date,day,month,year,province_thai,province_eng,region_thai,region_eng,variable,value
2022-08-01,1,8,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,631430.0
2019-09-01,1,9,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,612667.0
2020-09-01,1,9,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,331013.0
2022-09-01,1,9,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,409448.0
2022-09-01,1,9,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,629097.0
2019-10-01,1,10,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,312230.0
2019-10-01,1,10,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,1099218.0
2020-10-01,1,10,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,686287.0
2022-10-01,1,10,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,442558.0
2022-10-01,1,10,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,724904.0
2019-11-01,1,11,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,375804.0
2019-11-01,1,11,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,1249167.0
2020-11-01,1,11,2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,287466.0
2020-11-01,1,11,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,926358.0
2021-11-01,1,11,2021,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,779417.0
2022-11-01,1,11,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,534516.0
2022-11-01,1,11,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,955184.0
2019-12-01,1,12,2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,470773.0
2019-12-01,1,12,2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,1525574.0
2019-12-01,1,12,2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_all,299764.0
2019-12-01,1,12,2019,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_all,300757.0
2020-12-01,1,12,2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,267702.0
2020-12-01,1,12,2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,960312.0
2021-12-01,1,12,2021,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,362358.0
2021-12-01,1,12,2021,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,817474.0
2022-12-01,1,12,2022,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_all,648253.0
2022-12-01,1,12,2022,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_all,1146951.0
2022-12-01,1,12,2022,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_all,278428.0
2019-01-01,1,1,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1690776.0
2019-01-01,1,1,2019,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_all,384120.0
2019-01-01,1,1,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,564380.0
2019-01-01,1,1,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,774786.0
2019-01-01,1,1,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,536274.0
2019-01-01,1,1,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,540614.0
2020-01-01,1,1,2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1722034.0
2020-01-01,1,1,2020,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_all,353316.0
2020-01-01,1,1,2020,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,567726.0
2020-01-01,1,1,2020,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,827668.0
2020-01-01,1,1,2020,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,499591.0
2020-01-01,1,1,2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,491605.0
2023-01-01,1,1,2023,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,833476.0
2023-01-01,1,1,2023,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,489597.0
2023-01-01,1,1,2023,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,367688.0
2019-02-01,1,2,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1522828.0
2019-02-01,1,2,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,730767.0
2019-02-01,1,2,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,667961.0
2019-02-01,1,2,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,494610.0
2019-02-01,1,2,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,525305.0
2020-02-01,1,2,2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,889508.0
2020-02-01,1,2,2020,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,427837.0
2020-02-01,1,2,2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,365521.0
2023-02-01,1,2,2023,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,950848.0
2023-02-01,1,2,2023,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,527449.0
2023-02-01,1,2,2023,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,358211.0
2019-03-01,1,3,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1645784.0
2019-03-01,1,3,2019,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_all,348245.0
2019-03-01,1,3,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,669491.0
2019-03-01,1,3,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,677099.0
2019-03-01,1,3,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,502808.0
2019-03-01,1,3,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,535019.0
2020-03-01,1,3,2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,390057.0
2019-04-01,1,4,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1283781.0
2019-04-01,1,4,2019,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_all,388286.0
2019-04-01,1,4,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,747326.0
2019-04-01,1,4,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,690002.0
2019-04-01,1,4,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,469889.0
2019-04-01,1,4,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,489566.0
2019-05-01,1,5,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,930340.0
2019-05-01,1,5,2019,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,no_tourist_all,389122.0
2019-05-01,1,5,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,615062.0
2019-05-01,1,5,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,558588.0
2019-05-01,1,5,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,407912.0
2019-05-01,1,5,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,432897.0
2022-05-01,1,5,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,346773.0
2019-06-01,1,6,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1181192.0
2019-06-01,1,6,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,541085.0
2019-06-01,1,6,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,467937.0
2019-06-01,1,6,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,358485.0
2019-06-01,1,6,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,383680.0
2022-06-01,1,6,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,408169.0
2019-07-01,1,7,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,811130.0
2019-07-01,1,7,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,355556.0
2019-07-01,1,7,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,644488.0
2019-07-01,1,7,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,530400.0
2020-07-01,1,7,2020,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,344347.0
2022-07-01,1,7,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,545201.0
2019-08-01,1,8,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,794213.0
2019-08-01,1,8,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,624598.0
2019-08-01,1,8,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,569418.0
2022-08-01,1,8,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,567163.0
2022-08-01,1,8,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,360106.0
2019-09-01,1,9,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,834314.0
2019-09-01,1,9,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,348461.0
2019-09-01,1,9,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,659685.0
2019-09-01,1,9,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,541506.0
2022-09-01,1,9,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,563713.0
2022-09-01,1,9,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,332660.0
2022-09-01,1,9,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,336348.0
2019-10-01,1,10,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1156536.0
2019-10-01,1,10,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,550474.0
2019-10-01,1,10,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,576867.0
2019-10-01,1,10,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,506469.0
2019-10-01,1,10,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,446040.0
2022-10-01,1,10,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,573197.0
2022-10-01,1,10,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,365555.0
2019-11-01,1,11,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1106035.0
2019-11-01,1,11,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,535086.0
2019-11-01,1,11,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,578232.0
2019-11-01,1,11,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,460596.0
2019-11-01,1,11,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,378375.0
2022-11-01,1,11,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,744203.0
2022-11-01,1,11,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,390854.0
2019-12-01,1,12,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,1619537.0
2019-12-01,1,12,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_all,777417.0
2019-12-01,1,12,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,583218.0
2019-12-01,1,12,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_all,454240.0
2019-12-01,1,12,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,527901.0
2022-12-01,1,12,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_all,797812.0
2022-12-01,1,12,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_all,342503.0
2022-12-01,1,12,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_all,434562.0
2019-01-01,1,1,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,81926.49
2019-01-01,1,1,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2695.15
2019-01-01,1,1,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,2352.55
2019-01-01,1,1,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,3755.1
2020-01-01,1,1,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,88202.89
2020-01-01,1,1,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2754.66
2020-01-01,1,1,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,2234.23
2020-01-01,1,1,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,3509.89
2021-01-01,1,1,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,9539.73
2022-01-01,1,1,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,11823.61
2022-01-01,1,1,2022,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,1746.15
2022-01-01,1,1,2022,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,1725.27
2022-01-01,1,1,2022,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,2370.16
2023-01-01,1,1,2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,60308.17
2023-01-01,1,1,2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2488.94
2023-01-01,1,1,2023,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,3984.5
2023-01-01,1,1,2023,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,2596.85
2019-02-01,1,2,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,73884.43
2019-02-01,1,2,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,2518.06
